imdb_title_id,genre
tt0103204,Comedy
tt0103204,Crime
tt0103207,Comedy
tt0103213,Comedy
tt0103218,Romance
tt0103218,Adventure
tt0103218,History
tt0103223,Animation
tt0103223,Fantasy
tt0103223,Comedy
tt0103224,Drama
tt0103228,Comedy
tt0103239,Crime
tt0103239,Action
tt0103239,Drama
tt0103241,Comedy
tt0103243,Romance
tt0103243,Drama
tt0103244,Drama
tt0103247,Drama
tt0103247,Adventure
tt0103253,Drama
tt0103262,Romance
tt0103262,Drama
tt0103262,Family
tt0103268,Horror
tt0103268,Comedy
tt0103273,Fantasy
tt0103273,Comedy
tt0103278,Fantasy
tt0103278,Adventure
tt0103278,Comedy
tt0103282,Drama
tt0103285,Adventure
tt0103285,History
tt0103285,Action
tt0103286,Comedy
tt0103286,Horror
tt0103290,Comedy
tt0103290,Action
tt0103291,Action
tt0103291,Crime
tt0103291,Drama
tt0103292,Crime
tt0103292,Drama
tt0103294,Action
tt0103294,Fantasy
tt0103295,Action
tt0103295,Fantasy
tt0103296,Action
tt0103296,Comedy
tt0103303,Action
tt0103303,Romance
tt0103303,Thriller
tt0103307,Action
tt0103307,Drama
tt0103312,Music
tt0103312,Drama
tt0103313,Drama
tt0103314,Romance
tt0103314,Comedy
tt0103316,Drama
tt0103322,Romance
tt0103322,Drama
tt0103325,Drama
tt0103325,Comedy
tt0103327,Comedy
tt0103327,Action
tt0103327,Adventure
tt0103332,Comedy
tt0103332,Horror
tt0103336,Horror
tt0103336,Sci-Fi
tt0103337,Comedy
tt0103337,Music
tt0103337,Drama
tt0103340,Drama
tt0103340,Biography
tt0103343,Drama
tt0103594,Adventure
tt0103594,Biography
tt0103594,Drama
tt0103596,Comedy
tt0103596,Family
tt0103596,Action
tt0103601,Drama
tt0103602,Comedy
tt0103602,Action
tt0103602,Musical
tt0103608,Comedy
tt0103609,Adventure
tt0103609,Animation
tt0103609,Family
tt0103616,Romance
tt0103616,Drama
tt0103616,Music
tt0103617,Action
tt0103621,Fantasy
tt0103621,Adventure
tt0103621,Family
tt0103639,Comedy
tt0103639,Animation
tt0103639,Adventure
tt0103640,Drama
tt0103640,Family
tt0103644,Sci-Fi
tt0103644,Action
tt0103644,Horror
tt0103655,Drama
tt0103655,Thriller
tt0103666,Drama
tt0103668,Thriller
tt0103668,Action
tt0103670,Drama
tt0103670,Crime
tt0103670,Romance
tt0103671,Crime
tt0103671,Drama
tt0103671,Biography
tt0103674,Action
tt0103674,Thriller
tt0103681,Drama
tt0103681,Comedy
tt0103689,Action
tt0103689,Crime
tt0103689,Drama
tt0103690,Drama
tt0103690,Action
tt0103698,Romance
tt0103698,Drama
tt0103698,Comedy
tt0103699,Comedy
tt0103699,Drama
tt0103699,History
tt0103704,Comedy
tt0103704,Romance
tt0103704,Drama
tt0103705,Romance
tt0103705,Comedy
tt0103706,Drama
tt0103707,Drama
tt0103710,Romance
tt0103710,Drama
tt0103741,Drama
tt0103743,Horror
tt0103743,Crime
tt0103743,Comedy
tt0103746,Drama
tt0103747,Sport
tt0103747,Biography
tt0103747,Drama
tt0103752,Drama
tt0103752,Thriller
tt0103752,Crime
tt0103759,Thriller
tt0103759,Drama
tt0103759,Crime
tt0103760,Drama
tt0103760,Family
tt0103761,Comedy
tt0103763,Adventure
tt0103763,Action
tt0103772,Thriller
tt0103772,Drama
tt0103772,Mystery
tt0103773,Comedy
tt0103773,Horror
tt0103776,Action
tt0103776,Fantasy
tt0103776,Crime
tt0103782,Drama
tt0103783,Animation
tt0103783,Fantasy
tt0103783,Comedy
tt0103784,Romance
tt0103784,Drama
tt0103784,Comedy
tt0103786,Family
tt0103786,Comedy
tt0103786,Drama
tt0103787,Drama
tt0103787,Crime
tt0103787,Romance
tt0103790,Fantasy
tt0103790,Drama
tt0103790,Adventure
tt0103791,Comedy
tt0103791,Drama
tt0103791,Romance
tt0103793,Drama
tt0103793,Crime
tt0103794,Action
tt0103796,Thriller
tt0103800,Drama
tt0103802,Horror
tt0103805,Drama
tt0103805,Crime
tt0103805,Thriller
tt0103806,Drama
tt0103812,Comedy
tt0103813,Comedy
tt0103816,Thriller
tt0103818,Drama
tt0103818,Thriller
tt0103825,Action
tt0103827,Comedy
tt0103831,Drama
tt0103835,Thriller
tt0103836,Adventure
tt0103837,Animation
tt0103837,Family
tt0103837,Adventure
tt0103838,Drama
tt0103838,History
tt0103838,Biography
tt0103841,Action
tt0103841,Horror
tt0103845,Drama
tt0103848,Action
tt0103848,Mystery
tt0103848,Thriller
tt0103850,Comedy
tt0103850,Drama
tt0103851,Thriller
tt0103851,Drama
tt0103854,Comedy
tt0103855,Action
tt0103855,Music
tt0103855,Drama
tt0103858,Crime
tt0103858,Drama
tt0103859,Drama
tt0103859,Comedy
tt0103859,Romance
tt0103867,Drama
tt0103872,Comedy
tt0103873,Fantasy
tt0103873,Action
tt0103873,Comedy
tt0103874,Horror
tt0103877,Comedy
tt0103877,Drama
tt0103880,Comedy
tt0103880,Horror
tt0103881,Drama
tt0103881,Romance
tt0103893,Comedy
tt0103893,Fantasy
tt0103893,Action
tt0103894,Comedy
tt0103896,Drama
tt0103896,War
tt0103898,Horror
tt0103905,Comedy
tt0103905,Crime
tt0103905,Drama
tt0103907,Thriller
tt0103907,Adventure
tt0103907,Action
tt0103917,Comedy
tt0103919,Thriller
tt0103919,Horror
tt0103920,Crime
tt0103923,Action
tt0103923,Adventure
tt0103923,Sci-Fi
tt0103924,Adventure
tt0103924,Comedy
tt0103926,Drama
tt0103926,Romance
tt0103926,Comedy
tt0103927,Adventure
tt0103927,Comedy
tt0103927,Action
tt0103932,Drama
tt0103933,Action
tt0103933,Drama
tt0103933,Crime
tt0103934,Comedy
tt0103935,Drama
tt0103935,Crime
tt0103936,Drama
tt0103936,Romance
tt0103937,Family
tt0103937,Drama
tt0103939,Biography
tt0103939,Comedy
tt0103939,Drama
tt0103943,Drama
tt0103945,Drama
tt0103948,Comedy
tt0103949,Drama
tt0103950,Action
tt0103950,Crime
tt0103950,Comedy
tt0103951,Comedy
tt0103951,Action
tt0103951,Crime
tt0103956,Thriller
tt0103956,Horror
tt0103957,Horror
tt0103959,Comedy
tt0103959,Horror
tt0103962,Drama
tt0103962,Biography
tt0103962,Adventure
tt0103967,Comedy
tt0103969,Comedy
tt0103969,Drama
tt0103970,Comedy
tt0103970,Family
tt0103971,Fantasy
tt0103971,Comedy
tt0103971,Drama
tt0103976,Drama
tt0103977,Romance
tt0103977,Drama
tt0103978,Comedy
tt0103982,Romance
tt0103982,Drama
tt0103982,Mystery
tt0103991,Comedy
tt0103994,Drama
tt0103994,Romance
tt0104003,Comedy
tt0104003,Romance
tt0104003,Drama
tt0104006,Drama
tt0104006,Crime
tt0104006,Mystery
tt0104008,Drama
tt0104009,Fantasy
tt0104009,Comedy
tt0104009,Animation
tt0104011,Comedy
tt0104012,Drama
tt0104012,Adventure
tt0104012,Crime
tt0104014,Drama
tt0104014,Comedy
tt0104019,Drama
tt0104019,Romance
tt0104025,Comedy
tt0104025,Music
tt0104027,Drama
tt0104027,Crime
tt0104028,Drama
tt0104029,Horror
tt0104030,Comedy
tt0104030,Drama
tt0104033,Drama
tt0104036,Drama
tt0104036,Crime
tt0104036,Romance
tt0104040,Drama
tt0104040,Comedy
tt0104040,Romance
tt0104046,History
tt0104046,Drama
tt0104046,Biography
tt0104053,Thriller
tt0104053,Mystery
tt0104053,Horror
tt0104054,Drama
tt0104054,Family
tt0104055,Action
tt0104055,Sci-Fi
tt0104061,Drama
tt0104061,Thriller
tt0104066,Action
tt0104070,Fantasy
tt0104070,Comedy
tt0104070,Horror
tt0104072,Romance
tt0104072,Drama
tt0104073,Crime
tt0104073,Action
tt0104073,Thriller
tt0104080,Drama
tt0104080,Action
tt0104082,Thriller
tt0104082,Action
tt0104087,Drama
tt0104087,Western
tt0104087,Action
tt0104088,Thriller
tt0104088,Mystery
tt0104088,Comedy
tt0104094,Sport
tt0104094,Drama
tt0104094,Romance
tt0104098,Crime
tt0104098,Drama
tt0104099,Biography
tt0104099,Drama
tt0104103,Drama
tt0104105,Drama
tt0104105,War
tt0104106,Sci-Fi
tt0104106,Comedy
tt0104107,Sport
tt0104107,Drama
tt0104109,Drama
tt0104109,Music
tt0104111,Drama
tt0104114,Comedy
tt0104114,Crime
tt0104115,Action
tt0104115,Horror
tt0104115,Fantasy
tt0104119,Horror
tt0104119,Drama
tt0104119,Comedy
tt0104121,Drama
tt0104122,Comedy
tt0104122,Romance
tt0104129,Drama
tt0104129,Music
tt0104131,Thriller
tt0104131,Drama
tt0104134,Thriller
tt0104135,Crime
tt0104135,Comedy
tt0104135,Action
tt0104137,Thriller
tt0104139,Comedy
tt0104139,Drama
tt0104139,Horror
tt0104142,Comedy
tt0104145,Crime
tt0104145,Drama
tt0104146,Drama
tt0104146,Action
tt0104146,Mystery
tt0104155,Mystery
tt0104155,Horror
tt0104155,Thriller
tt0104181,Drama
tt0104181,History
tt0104181,Romance
tt0104187,Comedy
tt0104188,Drama
tt0104201,Mystery
tt0104201,Drama
tt0104201,Crime
tt0104212,Comedy
tt0104215,Action
tt0104218,Thriller
tt0104218,Mystery
tt0104218,Horror
tt0104225,Music
tt0104225,Drama
tt0104228,History
tt0104228,Drama
tt0104231,Drama
tt0104231,Romance
tt0104231,Adventure
tt0104233,Drama
tt0104233,Thriller
tt0104237,Drama
tt0104237,Romance
tt0104239,Horror
tt0104240,Drama
tt0104240,Thriller
tt0104252,Drama
tt0104254,Family
tt0104254,Adventure
tt0104254,Animation
tt0104255,Comedy
tt0104257,Drama
tt0104257,Thriller
tt0104261,Thriller
tt0104261,Drama
tt0104261,Crime
tt0104265,Thriller
tt0104265,Drama
tt0104267,Drama
tt0104267,Action
tt0104279,Comedy
tt0104279,Family
tt0104283,Comedy
tt0104283,Drama
tt0104290,Horror
tt0104290,Mystery
tt0104291,Romance
tt0104291,Sci-Fi
tt0104291,Drama
tt0104298,Animation
tt0104298,Comedy
tt0104298,Adventure
tt0104299,Sci-Fi
tt0104299,Crime
tt0104299,Action
tt0104302,Romance
tt0104302,Comedy
tt0104309,Comedy
tt0104316,Comedy
tt0104319,Crime
tt0104319,Horror
tt0104321,Drama
tt0104321,Romance
tt0104322,Action
tt0104322,Fantasy
tt0104322,Drama
tt0104330,Comedy
tt0104338,Drama
tt0104338,Action
tt0104338,Crime
tt0104346,Sport
tt0104346,Drama
tt0104346,Action
tt0104348,Drama
tt0104348,Mystery
tt0104348,Crime
tt0104349,Comedy
tt0104350,Drama
tt0104350,Romance
tt0104350,Biography
tt0104351,Drama
tt0104351,History
tt0104352,Family
tt0104352,Adventure
tt0104352,Action
tt0104355,Comedy
tt0104355,Music
tt0104360,Drama
tt0104362,Mystery
tt0104362,Sci-Fi
tt0104363,Crime
tt0104373,Drama
tt0104376,Comedy
tt0104376,Mystery
tt0104377,Crime
tt0104377,Romance
tt0104377,Drama
tt0104380,Drama
tt0104380,Action
tt0104380,Romance
tt0104382,Drama
tt0104382,Romance
tt0104382,Comedy
tt0104389,Thriller
tt0104389,Drama
tt0104391,Thriller
tt0104391,Action
tt0104391,Adventure
tt0104401,Comedy
tt0104401,Family
tt0104401,Animation
tt0104402,Drama
tt0104402,Sport
tt0104403,War
tt0104403,Drama
tt0104403,Romance
tt0104404,Romance
tt0104404,Drama
tt0104405,Action
tt0104409,Horror
tt0104412,Romance
tt0104412,Comedy
tt0104412,Drama
tt0104414,Drama
tt0104418,Adventure
tt0104418,Fantasy
tt0104418,Comedy
tt0104423,Crime
tt0104423,Drama
tt0104427,Crime
tt0104427,Biography
tt0104427,Drama
tt0104428,Comedy
tt0104431,Comedy
tt0104431,Crime
tt0104431,Adventure
tt0104437,Comedy
tt0104437,Adventure
tt0104437,Family
tt0104438,Comedy
tt0104438,Romance
tt0104438,Thriller
tt0104443,Drama
tt0104443,Action
tt0104443,Thriller
tt0104445,Drama
tt0104448,Drama
tt0104448,Music
tt0104452,Romance
tt0104452,Comedy
tt0104454,Drama
tt0104454,Romance
tt0104455,Horror
tt0104457,Action
tt0104457,Drama
tt0104457,Crime
tt0104458,Comedy
tt0104458,Action
tt0104459,Comedy
tt0104459,Action
tt0104466,Drama
tt0104466,Comedy
tt0104466,Romance
tt0104467,Comedy
tt0104467,Drama
tt0104469,Comedy
tt0104469,Romance
tt0104470,Comedy
tt0104473,Drama
tt0104483,Drama
tt0104485,Action
tt0104485,Thriller
tt0104489,Drama
tt0104499,Thriller
tt0104503,Drama
tt0104503,Comedy
tt0104505,Crime
tt0104505,Drama
tt0104507,Romance
tt0104507,Drama
tt0104507,War
tt0104509,Drama
tt0104511,Action
tt0104511,Comedy
tt0104511,Crime
tt0104515,Horror
tt0104515,Thriller
tt0104516,Sci-Fi
tt0104516,Action
tt0104518,Thriller
tt0104518,Romance
tt0104521,War
tt0104521,Comedy
tt0104521,Action
tt0104522,Family
tt0104522,Fantasy
tt0104522,Adventure
tt0104525,Sci-Fi
tt0104530,Action
tt0104530,Drama
tt0104530,Crime
tt0104540,Sci-Fi
tt0104540,Comedy
tt0104545,Comedy
tt0104545,Drama
tt0104545,Romance
tt0104548,Drama
tt0104548,Family
tt0104549,Mystery
tt0104549,Drama
tt0104549,Crime
tt0104550,Comedy
tt0104550,Drama
tt0104550,Romance
tt0104553,Comedy
tt0104553,Romance
tt0104558,Crime
tt0104558,Action
tt0104558,Comedy
tt0104559,Adventure
tt0104559,Fantasy
tt0104559,Action
tt0104560,Fantasy
tt0104560,Romance
tt0104560,Comedy
tt0104561,Romance
tt0104561,Comedy
tt0104561,Drama
tt0104563,Adventure
tt0104563,Family
tt0104563,History
tt0104567,Drama
tt0104567,Comedy
tt0104567,Music
tt0104568,Horror
tt0104568,Adventure
tt0104570,Adventure
tt0104570,Drama
tt0104570,Action
tt0104572,Action
tt0104573,Action
tt0104573,Crime
tt0104573,Drama
tt0104575,Drama
tt0104576,Drama
tt0104576,Comedy
tt0104581,Comedy
tt0104581,Crime
tt0104587,Drama
tt0104588,Drama
tt0104588,Thriller
tt0104592,Comedy
tt0104592,Crime
tt0104602,Comedy
tt0104604,Adventure
tt0104604,Action
tt0104604,Animation
tt0104606,Family
tt0104606,Drama
tt0104607,Action
tt0104607,Drama
tt0104607,Adventure
tt0104609,Thriller
tt0104609,Action
tt0104609,Sport
tt0104613,Thriller
tt0104615,Drama
tt0104616,Drama
tt0104616,Comedy
tt0104616,Romance
tt0104622,Drama
tt0104622,Comedy
tt0104622,Animation
tt0104627,Drama
tt0104627,Mystery
tt0104627,Crime
tt0104642,Comedy
tt0104642,Family
tt0104643,Adventure
tt0104643,Comedy
tt0104643,Fantasy
tt0104645,War
tt0104645,Action
tt0104645,Drama
tt0104647,Comedy
tt0104647,Action
tt0104647,Crime
tt0104652,Animation
tt0104652,Comedy
tt0104652,Adventure
tt0104654,Comedy
tt0104655,Drama
tt0104658,Crime
tt0104658,Thriller
tt0104658,Drama
tt0104662,Comedy
tt0104662,Romance
tt0104662,Drama
tt0104663,Drama
tt0104667,Drama
tt0104667,Action
tt0104670,Comedy
tt0104670,Sport
tt0104672,War
tt0104672,History
tt0104672,Drama
tt0104673,Drama
tt0104682,Romance
tt0104682,Thriller
tt0104683,Crime
tt0104683,Thriller
tt0104683,Drama
tt0104684,Action
tt0104684,Thriller
tt0104684,Crime
tt0104685,Drama
tt0104685,Romance
tt0104685,Comedy
tt0104687,Drama
tt0104691,Drama
tt0104691,Action
tt0104691,Adventure
tt0104692,Horror
tt0104692,Sci-Fi
tt0104693,Drama
tt0104693,Crime
tt0104694,Drama
tt0104694,Family
tt0104694,Comedy
tt0104695,Drama
tt0104695,Comedy
tt0104695,Romance
tt0104696,Drama
tt0104696,Action
tt0104697,Drama
tt0104697,Comedy
tt0104701,Western
tt0104701,Family
tt0104701,Adventure
tt0104710,Comedy
tt0104714,Action
tt0104714,Thriller
tt0104714,Crime
tt0104719,Fantasy
tt0104719,Drama
tt0104720,Thriller
tt0104720,Drama
tt0104735,Thriller
tt0104735,Sci-Fi
tt0104740,Animation
tt0104740,Adventure
tt0104740,Comedy
tt0104741,Comedy
tt0104743,Thriller
tt0104743,Drama
tt0104743,Action
tt0104745,Drama
tt0104745,Comedy
tt0104747,Thriller
tt0104747,Crime
tt0104753,Drama
tt0104753,Biography
tt0104755,Action
tt0104755,Comedy
tt0104755,Crime
tt0104756,Drama
tt0104759,Sci-Fi
tt0104759,Fantasy
tt0104759,Adventure
tt0104761,Family
tt0104761,Comedy
tt0104765,Drama
tt0104770,Action
tt0104770,Comedy
tt0104771,Action
tt0104771,Comedy
tt0104774,Drama
tt0104776,Drama
tt0104777,Comedy
tt0104779,Drama
tt0104779,Romance
tt0104779,Thriller
tt0104782,Comedy
tt0104782,Drama
tt0104783,Drama
tt0104787,Horror
tt0104787,Romance
tt0104787,Western
tt0104788,Thriller
tt0104788,History
tt0104796,Drama
tt0104797,History
tt0104797,Biography
tt0104797,Drama
tt0104798,Comedy
tt0104799,Drama
tt0104802,Music
tt0104802,Drama
tt0104804,Comedy
tt0104804,Romance
tt0104807,Drama
tt0104807,Thriller
tt0104808,Horror
tt0104808,Action
tt0104809,Comedy
tt0104809,Romance
tt0104812,Adventure
tt0104812,Romance
tt0104812,Drama
tt0104815,Action
tt0104815,Crime
tt0104815,Thriller
tt0104816,Drama
tt0104820,Comedy
tt0104830,Drama
tt0104830,Crime
tt0104830,Thriller
tt0104831,Crime
tt0104831,Action
tt0104831,Drama
tt0104833,Drama
tt0104833,Comedy
tt0104835,Comedy
tt0104839,Adventure
tt0104839,Drama
tt0104839,Romance
tt0104844,Comedy
tt0104850,Sci-Fi
tt0104850,Comedy
tt0104850,Romance
tt0104853,Comedy
tt0104855,Action
tt0104855,Fantasy
tt0104855,Adventure
tt0104860,Romance
tt0104860,Comedy
tt0104860,Fantasy
tt0104864,Action
tt0104864,Thriller
tt0104868,Family
tt0104868,Comedy
tt0104868,Drama
tt0104873,Drama
tt0104874,Comedy
tt0104875,Thriller
tt0104875,Horror
tt0104879,Comedy
tt0104879,Romance
tt0104892,Comedy
tt0104892,Drama
tt0104897,Comedy
tt0104897,Crime
tt0104897,Action
tt0104905,Comedy
tt0104905,Family
tt0104905,Adventure
tt0104918,Drama
tt0104918,Music
tt0104919,Drama
tt0104922,Crime
tt0104922,Comedy
tt0104922,Adventure
tt0104926,Comedy
tt0104926,Romance
tt0104926,Sport
tt0104927,Adventure
tt0104927,Action
tt0104927,Thriller
tt0104928,Drama
tt0104928,Comedy
tt0104937,Drama
tt0104938,Fantasy
tt0104938,Comedy
tt0104938,Family
tt0104940,Drama
tt0104940,Family
tt0104940,Comedy
tt0104941,Action
tt0104941,Drama
tt0104941,Crime
tt0104948,Comedy
tt0104952,Crime
tt0104952,Comedy
tt0104954,Comedy
tt0104961,Drama
tt0104962,Crime
tt0104962,Comedy
tt0104962,Action
tt0104969,Comedy
tt0104972,Drama
tt0104974,Drama
tt0104974,History
tt0104974,Comedy
tt0104976,Comedy
tt0104978,Drama
tt0104978,Biography
tt0104978,Music
tt0104981,Adventure
tt0104981,Action
tt0104981,Sci-Fi
tt0104983,Comedy
tt0104983,Crime
tt0104984,Comedy
tt0104984,Romance
tt0104987,Horror
tt0104990,Drama
tt0104990,Family
tt0104990,History
tt0104997,Crime
tt0104997,Action
tt0104997,Thriller
tt0104998,Thriller
tt0104998,Drama
tt0105001,Crime
tt0105001,Drama
tt0105001,Comedy
tt0105007,Drama
tt0105007,Romance
tt0105007,Action
tt0105009,Horror
tt0105009,Thriller
tt0105009,Crime
tt0105017,Comedy
tt0105019,Comedy
tt0105019,Drama
tt0105032,Biography
tt0105032,Drama
tt0105034,Fantasy
tt0105034,Comedy
tt0105034,Drama
tt0105045,Fantasy
tt0105045,Comedy
tt0105046,Western
tt0105046,Drama
tt0105048,Comedy
tt0105052,Drama
tt0105059,Comedy
tt0105059,Romance
tt0105060,Drama
tt0105063,Comedy
tt0105063,Romance
tt0105073,Romance
tt0105073,Comedy
tt0105075,Drama
tt0105078,Comedy
tt0105080,Romance
tt0105080,Drama
tt0105085,Comedy
tt0105085,Thriller
tt0105090,Comedy
tt0105092,Drama
tt0105097,Comedy
tt0105103,Comedy
tt0105104,Action
tt0105104,Thriller
tt0105104,Crime
tt0105107,Drama
tt0105108,Drama
tt0105108,Mystery
tt0105108,Romance
tt0105109,Drama
tt0105109,Sport
tt0105112,Action
tt0105112,Thriller
tt0105114,Crime
tt0105114,Drama
tt0105120,Romance
tt0105120,Comedy
tt0105120,Drama
tt0105121,Comedy
tt0105121,Mystery
tt0105121,Horror
tt0105127,Drama
tt0105128,Fantasy
tt0105128,Horror
tt0105130,Drama
tt0105130,Romance
tt0105130,Comedy
tt0105131,Drama
tt0105137,Family
tt0105137,Comedy
tt0105137,Drama
tt0105147,Thriller
tt0105150,Drama
tt0105150,Romance
tt0105151,Crime
tt0105151,Drama
tt0105151,Comedy
tt0105156,Thriller
tt0105156,Drama
tt0105159,Drama
tt0105159,Sport
tt0105162,Comedy
tt0105162,Drama
tt0105165,Comedy
tt0105165,Romance
tt0105165,Fantasy
tt0105166,Drama
tt0105166,Action
tt0105166,Adventure
tt0105169,Thriller
tt0105169,Action
tt0105173,Thriller
tt0105175,Adventure
tt0105175,Action
tt0105175,Drama
tt0105179,Horror
tt0105179,Thriller
tt0105182,History
tt0105182,Drama
tt0105183,Action
tt0105183,Sci-Fi
tt0105185,Crime
tt0105185,Action
tt0105185,Drama
tt0105187,Romance
tt0105187,Drama
tt0105187,Crime
tt0105188,Crime
tt0105188,Comedy
tt0105191,Drama
tt0105191,Romance
tt0105191,Music
tt0105196,Crime
tt0105196,Action
tt0105196,Comedy
tt0105197,Drama
tt0105197,Comedy
tt0105198,Comedy
tt0105198,Drama
tt0105200,Drama
tt0105211,Drama
tt0105212,Drama
tt0105212,Crime
tt0105212,Action
tt0105213,Action
tt0105213,Sci-Fi
tt0105213,Adventure
tt0105214,Drama
tt0105214,Romance
tt0105215,Drama
tt0105215,Sci-Fi
tt0105217,Horror
tt0105217,Drama
tt0105217,Crime
tt0105219,Crime
tt0105219,Action
tt0105219,Drama
tt0105220,Drama
tt0105222,Comedy
tt0105226,Crime
tt0105226,Drama
tt0105226,Thriller
tt0105231,Comedy
tt0105235,Crime
tt0105235,Drama
tt0105236,Crime
tt0105236,Thriller
tt0105236,Drama
tt0105242,Horror
tt0105243,Romance
tt0105243,Drama
tt0105243,Comedy
tt0105245,Horror
tt0105249,Adventure
tt0105249,Sci-Fi
tt0105256,Drama
tt0105260,Comedy
tt0105265,Drama
tt0105267,Drama
tt0105267,Comedy
tt0105267,Adventure
tt0105271,Drama
tt0105271,Romance
tt0105271,Thriller
tt0105275,Crime
tt0105275,Drama
tt0105276,Drama
tt0105276,Comedy
tt0105287,Comedy
tt0105287,Drama
tt0105287,Fantasy
tt0105289,Comedy
tt0105291,Crime
tt0105291,Biography
tt0105291,Drama
tt0105298,Drama
tt0105306,Drama
tt0105306,Romance
tt0105309,Drama
tt0105312,Drama
tt0105313,Romance
tt0105313,Drama
tt0105315,Romance
tt0105315,Drama
tt0105316,Drama
tt0105316,Musical
tt0105322,Sci-Fi
tt0105322,Action
tt0105322,Horror
tt0105323,Drama
tt0105327,Drama
tt0105328,Comedy
tt0105342,Drama
tt0105342,Thriller
tt0105344,Drama
tt0105344,Music
tt0105347,Horror
tt0105347,Sci-Fi
tt0105352,Comedy
tt0105356,Thriller
tt0105361,Adventure
tt0105369,Comedy
tt0105377,Drama
tt0105377,Adventure
tt0105377,Thriller
tt0105378,Comedy
tt0105381,Drama
tt0105381,Crime
tt0105381,Mystery
tt0105385,Drama
tt0105385,Action
tt0105385,Comedy
tt0105386,Crime
tt0105386,Comedy
tt0105388,Drama
tt0105388,Sport
tt0105388,Comedy
tt0105391,Thriller
tt0105391,Drama
tt0105391,Romance
tt0105392,Thriller
tt0105392,Drama
tt0105394,Drama
tt0105394,Action
tt0105394,Comedy
tt0105395,Action
tt0105396,Thriller
tt0105396,Comedy
tt0105399,Comedy
tt0105399,Action
tt0105400,Action
tt0105400,Drama
tt0105401,Drama
tt0105402,Adventure
tt0105402,Action
tt0105402,Comedy
tt0105408,Action
tt0105408,Crime
tt0105408,Thriller
tt0105411,Romance
tt0105411,Crime
tt0105411,Drama
tt0105414,Drama
tt0105414,Thriller
tt0105415,Romance
tt0105415,Drama
tt0105415,Comedy
tt0105417,Family
tt0105417,Crime
tt0105417,Comedy
tt0105423,Drama
tt0105423,Romance
tt0105423,Comedy
tt0105428,Horror
tt0105428,Fantasy
tt0105435,Crime
tt0105435,Comedy
tt0105435,Drama
tt0105436,Drama
tt0105437,Drama
tt0105446,Horror
tt0105448,History
tt0105448,Drama
tt0105450,Crime
tt0105450,Drama
tt0105459,Horror
tt0105459,Action
tt0105459,Crime
tt0105464,Horror
tt0105464,Crime
tt0105464,Drama
tt0105466,Comedy
tt0105466,Adventure
tt0105466,Fantasy
tt0105474,Drama
tt0105474,Comedy
tt0105476,Drama
tt0105476,Fantasy
tt0105477,Action
tt0105477,Comedy
tt0105480,Thriller
tt0105480,Drama
tt0105480,Mystery
tt0105481,Romance
tt0105481,Comedy
tt0105481,Drama
tt0105483,Romance
tt0105483,Drama
tt0105483,Crime
tt0105485,Drama
tt0105485,Action
tt0105488,Drama
tt0105488,Music
tt0105488,Comedy
tt0105497,Comedy
tt0105500,Horror
tt0105500,Fantasy
tt0105502,Thriller
tt0105502,Mystery
tt0105507,Drama
tt0105507,Action
tt0105507,Crime
tt0105508,Drama
tt0105508,Crime
tt0105511,Biography
tt0105511,Drama
tt0105511,Adventure
tt0105514,Comedy
tt0105514,Family
tt0105515,Action
tt0105515,Drama
tt0105519,Drama
tt0105526,Action
tt0105526,Thriller
tt0105527,Drama
tt0105527,Romance
tt0105527,Horror
tt0105530,Adventure
tt0105530,Action
tt0105531,Music
tt0105531,Drama
tt0105534,Comedy
tt0105534,Action
tt0105534,Crime
tt0105535,Comedy
tt0105535,Drama
tt0105562,Drama
tt0105565,Horror
tt0105565,Comedy
tt0105569,Action
tt0105569,Horror
tt0105569,Sci-Fi
tt0105572,Drama
tt0105572,Romance
tt0105573,Comedy
tt0105573,Crime
tt0105573,Romance
tt0105575,Drama
tt0105577,Drama
tt0105585,Crime
tt0105585,Mystery
tt0105585,Thriller
tt0105589,Romance
tt0105589,Crime
tt0105589,Action
tt0105592,Action
tt0105597,Action
tt0105597,Drama
tt0105597,Sci-Fi
tt0105599,Drama
tt0105599,Thriller
tt0105599,Action
tt0105600,Adventure
tt0105600,Drama
tt0105600,Comedy
tt0105602,Drama
tt0105602,Romance
tt0105602,Comedy
tt0105608,Thriller
tt0105608,Action
tt0105611,Drama
tt0105614,Drama
tt0105616,Family
tt0105616,Animation
tt0105616,Comedy
tt0105619,Fantasy
tt0105619,Action
tt0105619,Thriller
tt0105622,Drama
tt0105626,Thriller
tt0105626,Crime
tt0105626,Drama
tt0105629,Comedy
tt0105629,Adventure
tt0105629,Drama
tt0105631,Drama
tt0105631,Mystery
tt0105631,Crime
tt0105636,Action
tt0105636,Thriller
tt0105639,Sci-Fi
tt0105639,Comedy
tt0105640,Action
tt0105643,Fantasy
tt0105643,Horror
tt0105643,Comedy
tt0105645,Action
tt0105645,Comedy
tt0105651,Drama
tt0105651,Thriller
tt0105652,Drama
tt0105652,Comedy
tt0105654,Comedy
tt0105654,Fantasy
tt0105654,Animation
tt0105655,Romance
tt0105655,Action
tt0105659,Horror
tt0105659,Thriller
tt0105660,Drama
tt0105665,Mystery
tt0105665,Drama
tt0105665,Horror
tt0105670,Drama
tt0105670,Romance
tt0105670,Comedy
tt0105675,Drama
tt0105676,Drama
tt0105676,Action
tt0105678,Adventure
tt0105678,Thriller
tt0105678,Action
tt0105680,Action
